username,created_at,lng,lat,text,,,,
kristaa_love, Sun Jan 24 03:49:49 +0000 2021,-111.737566,33.405755, Just now realizing I have no snow clothes lmao ,,,,
JChadHammonds, Sun Jan 24 03:49:49 +0000 2021,-97.4821,31.077449, @LogHanRatings This is laughable. ,,,,
JDaQue2, Sun Jan 24 03:49:49 +0000 2021,-89.922029,35.133521, And it takes equal work as well ,,,,
Abyedye, Sun Jan 24 03:49:49 +0000 2021,-95.791979,44.452403, The content is fire. Is it something with the clip or what the quality is really low! @Swagg https://t.co/AfWWL6LCTd ,,,,
syochin, Sun Jan 24 03:49:49 +0000 2021,138.98989,35.503572, どうしなう！！ https://t.co/hvBzjApx2Z ,,,,
LimYongEric1977, Sun Jan 24 03:49:50 +0000 2021,126.824416,37.566201, The guy sitting in front of me in that picture is my dad born in 1949, so, he was 46 at the time, and I am now 43 y… https://t.co/LV7f5hFPLP ,
JesseForero, Sun Jan 24 03:49:50 +0000 2021,-112.124676,33.552863, No wonder people stream the fights, the ESPN app never works ,,,
jjoekiaah, Sun Jan 24 03:49:50 +0000 2021,-90.011008,29.982601, @nfs2192 no ,,,,
bigrickyssmokes, Sun Jan 24 03:49:50 +0000 2021,-71.688056,44.280278, The big day! 🍻 Look out Sam Adams, hete I come! 🤣#diyprojects #diy #beer #beertime #beerstagram @craftabrew… https://t.co/O3Ly7fD0ZU ,,,
kiyo04457, Sun Jan 24 03:49:50 +0000 2021,135.359824,34.743816, キオスク観劇の前に西宮ガーデンズのフードコートで腹ごしらえ🥢黒十やの唐揚げとろろ丼を食して、時間調整に春水堂😀#阪急西宮ガーデンズ https://t.co/6vOJ2qTiML ,,,,
toran_tiller, Sun Jan 24 03:49:50 +0000 2021,-92.486822,31.293275, 4ktaye❤️❤️ ,,,,
Mely1011, Sun Jan 24 03:49:50 +0000 2021,-118.411907,34.020789, Can we atleast get a play by play @danawhite #UFC257 ,,,,
flstate26, Sun Jan 24 03:49:50 +0000 2021,-80.291845,27.165487, @RPBBillsfan is that you??? ,,,,
RodneyDBarnes63, Sun Jan 24 03:49:50 +0000 2021,-84.853542,38.187468, @notbencarter Thank you ,,,,
victornutricao, Sun Jan 24 03:49:50 +0000 2021,-77.428194,39.372468, Parabéns meu campeão! 3 lutas, 3 finalizações!👏🥋👊 #bjj #jiu #JiuJitsu https://t.co/AqqhqK5gTh ,,,
islandgirlPR, Sun Jan 24 03:49:50 +0000 2021,-122.641388,45.369307, @washingtonpost Since donny boy, the word “patriot” in the U.S. has lost all meaning. Mr. Twice Impeached &amp; his lem… https://t.co/ED6qm1ViLw ,,,
ore_kama, Sun Jan 24 03:49:50 +0000 2021,132.451977,34.410005, ありゃ　こんな映画じゃったん#ちむぐりさ ・余計なことこんな事に女の子を使ってはいかんそれも何年もかけてまるで∵※＝◇⌘＊○〜∞⁂ 場所: 横川シネマ https://t.co/pBfgRSF7CR ,,,,
Thebestlaminate, Sun Jan 24 03:49:50 +0000 2021,-80.233328,25.782353, Vinyl flooring installation at Best Laminate Flooring...https://t.co/xGISRxBRfm#vinylflooring #flooring https://t.co/dQ3sDQtLge ,,,,
deuceohsixx, Sun Jan 24 03:49:51 +0000 2021,-122.330602,47.614817, Oh shit. ,,,,
stjezabell, Sun Jan 24 03:49:51 +0000 2021,-73.320828,40.881215, @MysterySolvent A trifecta of inanity ,,,,
djamessssss, Sun Jan 24 03:49:51 +0000 2021,-94.939333,29.488715, 🥲 ,,,,
NuneVajrapani, Sun Jan 24 03:49:51 +0000 2021,-117.314971,33.665866," #BlackLivesMatter ""The whole truth.""https://t.co/iHBllSbwbV ",,,,
johnsonblakem, Sun Jan 24 03:49:51 +0000 2021,-96.761753,32.819858, @audreysteglik You do?? ,,,,
_CharlesNCharge, Sun Jan 24 03:49:51 +0000 2021,-82.985772,39.994684, Wait huh? Lol ,,,,
cmsilvajr, Sun Jan 24 03:49:51 +0000 2021,-101.897173,33.570526, @tommydeas 💯 ,,,,
moraqualitas, Sun Jan 24 03:49:51 +0000 2021,139.634515,35.636514, うちにあるクロマキーの布、DJ配信とかで使いたい方いたら喜んでお貸しするのでご連絡ください(若干のお気持ちと送料頂戴します) https://t.co/f0mnd2xuDa ,,,,
CakeConLeche, Sun Jan 24 03:49:51 +0000 2021,-87.732013,41.833585, Finally caught up on all Attack on Titan....wow https://t.co/7htt2nSlt9 ,,,,
kristen_cordani, Sun Jan 24 03:49:51 +0000 2021,-98.321263,29.590815, @LucasHaskins THATS SO HARD. But I think Keith has to be first. Then Haley and honestly either Brooke or Lucas ,,,,
ScottMAdams3, Sun Jan 24 03:49:51 +0000 2021,-81.725504,41.02436, @3CShells That's what I like...you were giving a shout out to someone to chat with. I've got plenty off good bottle… https://t.co/hhjQawdplv ,,,,
makaylaaa_marie, Sun Jan 24 03:49:51 +0000 2021,-83.532268,43.026291, Bag secured. Now we wait. 😎 ,,,,
tosakakko, Sun Jan 24 03:49:51 +0000 2021,135.505983,34.656872, I'm at ハロー！プロジェクト オフィシャルショップ  大阪店 - @hello_shop_osak in Naniwa, 大阪府 https://t.co/KyUTC09BkS ,,,
Dope_nonsense, Sun Jan 24 03:49:52 +0000 2021,-87.590208,41.551668, Not getting Twitter at $12 &lt;&lt;&lt; ,,,,
Francis38490069, Sun Jan 24 03:49:52 +0000 2021,-122.043373,37.313083, @Andrea82342420 Descansa y hasta mañana,!! ,,,
xxmayuxx628, Sun Jan 24 03:49:52 +0000 2021,139.4111,35.958722, モコくん。朝1番おつかれさまでした！#愛犬美容室フレンド #トリミング #トリミングサロン #チワワ #ロングコートチワワ #チワワロングコート 場所: 愛犬美容室フレンド https://t.co/u69Nbq0Ovn ,,,,
sidney_ella, Sun Jan 24 03:49:52 +0000 2021,-122.330602,47.614817, @RexChapman Poor thing https://t.co/TBeaPdiy1z ,,,,
dellatch13, Sun Jan 24 03:49:52 +0000 2021,140.712886,41.811238, 今日の重賞。不良馬場は織り込んで買ったつもりだが (@ Aiba函館港町（J-PLACE函館港町） in Hakodate, Hokkaidō) https://t.co/JUUMeSklVi https://t.co/P9gTH9jTce ,,,
uchushinarigato, Sun Jan 24 03:49:52 +0000 2021,138.484795,35.018876, 宇佐美人形店    雛人形【ひな人形】行列のできる店 人形&amp;花火&amp;和ブランドに写真を投稿しましたhttps://t.co/j8BYgM0WzH ,,,,
ExtraPULPme, Sun Jan 24 03:49:52 +0000 2021,-80.230358,26.164865, Spent under my limit ☺️ ,,,,
KTanaka51, Sun Jan 24 03:49:52 +0000 2021,131.34639,31.893179, ファミマのいちご商品が勢ぞろい🍓旬のいちごは #ファミマのいちご狩り で。ちょっぴり贅沢に。#ファミマ @famima_now https://t.co/AVUE6qOoN8 ,,,,
mako_sc59, Sun Jan 24 03:49:52 +0000 2021,139.770625,35.697855, I'm at パセラリゾーツ AKIBAマルチエンターテインメント - @pasela_akbmulti in 千代田区, 東京都 https://t.co/sTIke70WIm ,,,
EnergyCredit1, Sun Jan 24 03:49:52 +0000 2021,-95.446486,29.838495, Daughter and friends went to a ‘Break Room’ tonight. $57/each for half an hour of breaking TVs, pictures, plates,… https://t.co/65WrtI4EEB ,
guyknoller1, Sun Jan 24 03:49:52 +0000 2021,-112.124676,33.552863, The answer is Trump impeached twice Bill only once ,,,,
MariaBethel18, Sun Jan 24 03:49:52 +0000 2021,-76.593943,24.074967, The worse is yet to come. ,,,,
_Nelzz_, Sun Jan 24 03:49:52 +0000 2021,-118.411907,34.020789, This is a BIG one for me ,,,,
mcelwainYo, Sun Jan 24 03:49:53 +0000 2021,-72.938011,40.788011, @EsotericartzS All good now brotha thank you though! ,,,,
Hawkfather1, Sun Jan 24 03:49:53 +0000 2021,-122.164527,48.088757, Fuckin right!!!! ,,,,
SorttP, Sun Jan 24 03:49:53 +0000 2021,140.09426,36.8584, オススメで出てきた、めっちゃ面白い_φ(･_･湯浅選手のグラップリングすごいだな〜すごいセンスとボディコントロールの強さだわ。超刺激的な”女のねわざ祭”ゴールデン☆ベスト【期間限定公開】QUINTET Free Fight https://t.co/4NoRuJ430G ,,,,
AJGullotta, Sun Jan 24 03:49:53 +0000 2021,-117.287924,33.121484, 49ers fans don’t really understand how upgrading from Garoppolo to Stafford would make SF’s running game way more efficient ,,,,
devin_sucks, Sun Jan 24 03:49:53 +0000 2021,-83.476207,41.605848, https://t.co/UZOktPynet ,,,,
agemonodono, Sun Jan 24 03:49:53 +0000 2021,136.919507,35.161599, 靴25ゆるい、、もしかして24？いや、へたしい23？と思って測ってもらったら25だった、、ストッキングは滑りやすいからそれでゆるいと思っただけみたい。 ,,,,
Jay0ntheRocks, Sun Jan 24 03:49:53 +0000 2021,-117.386642,34.097698, @Azevrec #basquiat ,,,,
hickey2110, Sun Jan 24 03:49:53 +0000 2021,135.832361,34.618122, 天理スタミナらみょんチャーシュー 大盛 https://t.co/ATqYpvfsUs ,,,,
shaundlosmuerto, Sun Jan 24 03:49:53 +0000 2021,-104.760861,39.523531, Yo #ESPNPlus  I’m gunna need my money back... @danawhite ,,,,
Pietrus824, Sun Jan 24 03:49:53 +0000 2021,-79.27257,43.629311, Sir? https://t.co/fgqykPFFqv ,,,,
mango3k_, Sun Jan 24 03:49:53 +0000 2021,-77.152221,38.768867, @sirbishopprocks @Dojafat you not allowed ,,,,
Cassidy_Hair, Sun Jan 24 03:49:53 +0000 2021,-81.393653,28.664804, I can’t believe I didn’t see it before 😳 ,,,,
Avery_EdAvery, Sun Jan 24 03:49:53 +0000 2021,-82.764772,39.97482, I am about to pass out! I didn’t take a nap and I don’t think I answered my phone one time today. Y’all be safe out here ,,,,
hanahappytrip, Sun Jan 24 03:49:53 +0000 2021,134.834096,35.530174, @AurisLuxio ラグシオさんこんにちは！お疲れ様です😊💗いつもありがとうございます🥰今日もよろしくお願いします！ ,,,,
Iijusswantitall, Sun Jan 24 03:49:54 +0000 2021,-83.376154,42.223742, Farewell ❗️ ,,,,
suddentomoya, Sun Jan 24 03:49:54 +0000 2021,139.467769,35.899935, @aceconbat0 なんかいいね増えてるから一応…これ、画像の役のことを言ってるだけなので勘違いしないでね… ,,,,
sexintheKar, Sun Jan 24 03:49:54 +0000 2021,-75.117998,40.004866, ok that was some next level weird shit. omg i needa get away from the tri state area cuz between the Philly &amp; Jerse… https://t.co/jdCZANEDmG ,,,,
TheBKLYNVillain, Sun Jan 24 03:49:54 +0000 2021,-83.173867,32.678207, Some of the best chemistry comes from open minded people. ,,,,
kotaro0709, Sun Jan 24 03:49:54 +0000 2021,136.89556,35.164896, I'm at 伏見ライオンシアター in 名古屋市, 愛知県 https://t.co/WT7TiADMS6 ,,,
TN_SportsChick, Sun Jan 24 03:49:54 +0000 2021,-85.9786,35.830522, What's going on with our Man Vols all of a sudden?  Goodness, 2021 sucks more than 2020 for Tennessee fans. ,,,
cindyrella72, Sun Jan 24 03:49:54 +0000 2021,145.032985,-37.963756, Just posted a video @ Rella's Strength &amp; Wellness Hub https://t.co/4eBsyFIZTN ,,,,
GeminiJayy_, Sun Jan 24 03:49:54 +0000 2021,-106.41743,31.793368, @PiklizPapi Fr tho lmaooo ,,,,
CitlaliMercado3, Sun Jan 24 03:49:54 +0000 2021,-96.761753,32.819858, @sxniaaa bitch 😍😍 ,,,,
GRReynolds3, Sun Jan 24 03:49:54 +0000 2021,-117.851089,33.842863, Did I hear Anik right? They're planning to have fans at the Apex in Vegas? ,,,,
rksimonlaw, Sun Jan 24 03:49:54 +0000 2021,-80.132962,25.816966, @Maher48Hours Awful. And Ozark is a small town. Selfishly keeping that terrible secret, both Dawn and Jeff, amidst… https://t.co/OGwHwEveH3 ,,
x4Hmjk6OqVOYBgX, Sun Jan 24 03:49:54 +0000 2021,130.855769,33.688311, @7juUyf9RQoljcMY 大空さんこんにちは:-)僕は激辛ペヤング食べてましたハァハァ辛え! ,,,,
kkk237777, Sun Jan 24 03:49:54 +0000 2021,135.414188,34.729112, @redeyes_ntv 凄いですね～😢本当に哀しみ復讐心が込み上げて来ますね～😢 ,,,,
HarveyWilms, Sun Jan 24 03:49:54 +0000 2021,149.132955,-36.232498, @joannejacobs School ,,,,
chromexx77, Sun Jan 24 03:49:54 +0000 2021,141.361263,43.100189, @asap_a_s_a ワイもイワタニのコレキャンプとか登山でつこてる🥰 ,,,,
Ashleyxmarie89, Sun Jan 24 03:49:55 +0000 2021,-88.081846,42.381087, @ericaparus Uh oh what happened in Chicago? ,,,,
Be12504295, Sun Jan 24 03:49:54 +0000 2021,140.035784,35.680389, @F5Z02 カップ麺に🍺は1本にしときます😅 https://t.co/UNM6257R2s ,,,,
paddon_steve, Sun Jan 24 03:49:55 +0000 2021,-92.436774,38.304558, Prince Harry married Queen Mum, ,,,
cardcaptormion, Sun Jan 24 03:49:55 +0000 2021,136.232877,35.20398, I'm at 酬徳記念図書館 - @toyosato_kankou in 豊郷町, 滋賀県 https://t.co/CQWA8fKQmR https://t.co/Hoawn3KSJr ,,,
DrNasrien, Sun Jan 24 03:49:55 +0000 2021,-71.088712,42.31367, @purviparwani I just let you in ,,,,
hayabusa_0627, Sun Jan 24 03:49:55 +0000 2021,139.802111,35.83834, @mmk_r_k 確かに！！∑(ºωº｀*) ,,,,
lideeah_93, Sun Jan 24 03:49:55 +0000 2021,-118.411907,34.020789, I just got my first pair of doc martens. Breaking these in immediately 😩 ,,,,
KatPoww, Sun Jan 24 03:49:55 +0000 2021,-122.630908,45.536402, Ladies holler back if yer man been in that vaccine scene too ,,,,
hoop_121, Sun Jan 24 03:49:55 +0000 2021,-121.260669,38.612054, 17U - 209 ELITE def. WARRIORS 64-40 #Hoop121 @exposurebball ,,,,
princessaxcoco, Sun Jan 24 03:49:55 +0000 2021,-84.433106,33.767195, https://t.co/s6oHUeNl48 ,,,,
RobRoides, Sun Jan 24 03:49:55 +0000 2021,-78.487448,38.040036, That was fun! ...we don't have to do that everytime 🔷️🔶️🔷️🔶️🔷️ ,,,,
hoop_121, Sun Jan 24 03:49:55 +0000 2021,-121.260669,38.612054, 17U - MATT BARNES ELITE 16 def. RED ELITE 49-43 #Hoop121 @exposurebball ,,,,
SullJack48, Sun Jan 24 03:49:55 +0000 2021,138.682337,-35.519778, Someone needs to bring out a ‘Where’s Bernie’ book. I have a Bin Laden one. ,,,,
MerrickMoses, Sun Jan 24 03:49:55 +0000 2021,-76.63665,39.30935, My Aunt Inez on her graduation day @ Druid Heights Community Development Corporation https://t.co/b8PPJ4TUmh ,,,,
ConnieSERVATIV3, Sun Jan 24 03:49:55 +0000 2021,-74.220951,40.409714, @JackPosobiec And we're sure because it came from an anonymous source in the Trump administration.  That's my favor… https://t.co/Yi1xBTRfOK ,,,,
dony_cameron, Sun Jan 24 03:49:55 +0000 2021,-77.943531,43.209482, Question master is hands down the best turn in Kings Cup don't @ me ,,,,
hoop_121, Sun Jan 24 03:49:55 +0000 2021,-121.260669,38.612054, 11U - BROTHERHOOD def. KROSSOVER 58-38 #Hoop121 @exposurebball ,,,,
tomitatsurock, Sun Jan 24 03:49:56 +0000 2021,139.709181,35.701657, コミコミ〜！ ,,,,
mc8shi, Sun Jan 24 03:49:56 +0000 2021,138.596627,36.620877, 着いた。20ふん遅れ (@ 草津温泉バスターミナル in Kusatsu Machi, 群馬県) https://t.co/taLYw6Fx0f ,,,
luckyoonh, Sun Jan 24 03:49:56 +0000 2021,127.292808,37.401844, 심심해ㅠ ,,,,
3sonsBlessed, Sun Jan 24 03:49:56 +0000 2021,-92.430839,35.073112, If Trump had called John McCain’s wife ugly and said his dad was a murderer McCain would’ve kicked TrUmp’s ASS .  R… https://t.co/f5oBnnOMy3 ,,,,
SepiaRookieCup, Sun Jan 24 03:49:56 +0000 2021,-76.069946,36.802541, @RiverRamirez8 @OrFldMarshall @brian_thacker @REB23284653 @maureencapecod @taranbjones @3YearLetterman @AOC You can… https://t.co/MUELsUuiob ,,,,
andyfranco27, Sun Jan 24 03:49:56 +0000 2021,-111.498181,28.969863, Dónde te hagan reír y te cocinen frijoles ahí tampoco es.Ahí también te mandarán alv! ,,,,
jacdadripper, Sun Jan 24 03:49:56 +0000 2021,-89.876449,32.571032, a keyed up car ,,,,
sshhherman, Sun Jan 24 03:49:56 +0000 2021,-122.355135,37.935777, crispiness plus fat content times salt to the power of orgasm https://t.co/T1eXAx5crS ,,,,
ohiostreetjoe, Sun Jan 24 03:49:56 +0000 2021,-87.732013,41.833585, https://t.co/YE7VNBW7hT ,,,,
famexqueen, Sun Jan 24 03:49:56 +0000 2021,-115.133373,36.249124, I’m genuinely PISSED that I didn’t go ,,,,
MagicMarkee, Sun Jan 24 03:49:56 +0000 2021,-83.804475,27.698682, Bronny killing me with these turnovers.... ,,,,
Miles78203, Sun Jan 24 03:49:56 +0000 2021,-98.5,29.4167, Just posted a photo @ San Antonio, Texas https://t.co/iIiDeuY9q8 ,,,
vouaobrasil, Sun Jan 24 03:49:56 +0000 2021,136.687116,36.506127, @bSM2TC2coIKWrlM もうそろそろ、自民党議員は自民党の腐敗を認識してもいいのでは？本来なら桜... で気づくはずでしょうが、隠蔽改竄不正を見過ごして恥ずかしくないのか、このコロナ対策失敗で政権交代の声をあげない… https://t.co/qxtCA4xbjr ,,,,
b_delaney_, Sun Jan 24 03:49:56 +0000 2021,-72.144282,41.362914, Who wouldn’t want to spend their Saturday night sobbing over @aplusk and @modernwest 😭😭😭 https://t.co/p9CtvtzyND ,,,,
junjun7002, Sun Jan 24 03:49:56 +0000 2021,140.153817,38.121509, @menkatusitemasu @ponpoko023 散々言われたからそれはないわ去年の思い出ほじんなや笑 ,,,,
takuinthesea, Sun Jan 24 03:49:57 +0000 2021,139.152663,35.816685, だし巻き玉子専門店でランチ🐔🥚 場所: 卵道 https://t.co/gBCgES1CUs ,,,,
U_fumipapa, Sun Jan 24 03:49:57 +0000 2021,139.756365,35.686885, @kiara__DM 🤓おはらぶ🌸💖🤗 ,,,,
Moooong___, Sun Jan 24 03:49:56 +0000 2021,118.029809,-2.550365, Nice bet dah itu Claude@rrq_xinn mode jongkok auto buyar https://t.co/YVyd2kmXZW ,,,,
naikenboys, Sun Jan 24 03:49:57 +0000 2021,139.692626,35.666851, 打ち合わせなう。どうやったらもっと多くの人が不動産を楽しく見てくれるか？むずかちい、、🧐 https://t.co/DjC1dkp9NO ,,,,
BroGod4Life, Sun Jan 24 03:49:57 +0000 2021,-89.968441,36.789104, When you have to make the hardest decision of a lifetime it hurts but you do what you what you gotta do to make thi… https://t.co/rErpVQLo3F ,,,,
Put2_Before0, Sun Jan 24 03:49:57 +0000 2021,-93.459429,44.8462, Denver sucks ,,,,
susan_agricola, Sun Jan 24 03:49:57 +0000 2021,-122.435979,37.770657, Can't wait to get my Fauci ouchie!💉  In the meantime..... ,,,,
MT_SHINJUKU, Sun Jan 24 03:49:57 +0000 2021,139.701033,35.691234, ＜JieDa＞“2TUCK TPRD PT”color:LT.Gray Black39,600円(tax in)https://t.co/UcKbp0utkS“RAYON 2TUCK PT”color:M.Brn… https://t.co/0XUCLSKdTY ,,,
PaulMc1995, Sun Jan 24 03:49:57 +0000 2021,150.931975,-33.848244, UFC links? ,,,,
KGOOD86, Sun Jan 24 03:49:58 +0000 2021,-96.913053,32.647124, Binge watching Snowfall, why y’all ain’t been told me about this lol ,,,
EmilySchantz, Sun Jan 24 03:49:58 +0000 2021,-104.922093,39.713563," ""My nipples are so sensitive. They for hard thinking about getting pierced"" - Ma'am ",,,,
saturdaybloom, Sun Jan 24 03:49:58 +0000 2021,-97.75384,31.079307, i’m hope i’m not anyone’s “oomf” lol. fucking weirdo. ,,,,
robprather, Sun Jan 24 03:49:58 +0000 2021,-84.240842,33.81064, @trumwill @jdcmedlock Indeed. I saw some pretty crazy arguments from peak oil people back in my blogging days. I wi… https://t.co/JGPima8KJH ,,,,
FRxEZHRVOgAivBT, Sun Jan 24 03:49:58 +0000 2021,139.57695,35.584871, @hamagohan_r アボカドは森のバターって言うから油脂が多いのでは、タマネギ生青紫蘇なんかも入れたら良いのでは ,,,,
uZrobQzp3WAAuV1, Sun Jan 24 03:49:58 +0000 2021,132.448952,34.3857, では、実技も頑張ってきます！ ,,,,
Sassy4NoReason, Sun Jan 24 03:49:58 +0000 2021,-82.672903,27.79572, Nothing to major right lol ,,,,
homare_love0509, Sun Jan 24 03:49:58 +0000 2021,139.729943,35.76519, @mincho0713 おめでとう㊗️ございます。 ,,,,
YoBabyMomsBFF, Sun Jan 24 03:49:58 +0000 2021,-97.552161,35.482844, @mosaic_mirage 🤣🤣🤣🤣 ,,,,
Souflay12, Sun Jan 24 03:49:58 +0000 2021,-122.818486,49.111519, @Kelley_ot7 @BTS_twt We didnt either for a while...so glad you are in a good place 😊😊😊 ,,,,
caylaj_, Sun Jan 24 03:49:58 +0000 2021,-83.099288,42.352787, real heavy on the privacy, you’ll only know what i tell!!! ,,,
gwen10974680, Sun Jan 24 03:49:58 +0000 2021,-161.775013,60.78357, Kenlynn henry https://t.co/2ncX92oua9 ,,,,
biayvr, Sun Jan 24 03:49:58 +0000 2021,-122.917508,49.206752, Gatitos comento sachê 🥰 https://t.co/5aOFn9vf5k ,,,,
valietta, Sun Jan 24 03:49:58 +0000 2021,136.669386,35.397718, @V4meravtec 呼ばれてない ,,,,
p_chum8, Sun Jan 24 03:49:58 +0000 2021,139.788037,35.814507, I'm at 竜泉寺の湯 草加谷塚店 in 草加市, 埼玉県 https://t.co/Jv7uA9k8fu ,,,
_GSelden, Sun Jan 24 03:49:58 +0000 2021,-77.49317,37.529883, I’m ready for bed ,,,,
heatherfink, Sun Jan 24 03:49:59 +0000 2021,-118.411907,34.020789, @spilledbagofice @sarahrbloom Sooo you insulted him &amp; belittled his views and are now indignant that he’s wrong bec… https://t.co/QmHLpf2H3j ,,,,
ClintonPMorris, Sun Jan 24 03:49:59 +0000 2021,-111.967516,41.082539, #TakeNote https://t.co/9ctBc16hIZ ,,,,
CodyButlerTV, Sun Jan 24 03:49:59 +0000 2021,-84.412759,42.711251, @SantiagoReports But now there’s hope. ,,,,
Luise_Escalera, Sun Jan 24 03:49:59 +0000 2021,-80.230635,26.204792, JAAJAJAJAJAJAJA SAME ,,,,
chacha0925, Sun Jan 24 03:49:59 +0000 2021,133.442682,35.319913, たしかにセリア100円グレードアップ^_^ https://t.co/cdp52u6ZFa ,,,,
sumikoro4981, Sun Jan 24 03:49:59 +0000 2021,140.846137,40.194654, ええ、凄い。 ,,,,
jill_ulinski, Sun Jan 24 03:49:59 +0000 2021,-72.451172,43.871757, @VP I do https://t.co/5Eb8K6ow0M ,,,,
SparklingCarla_, Sun Jan 24 03:49:59 +0000 2021,-74.0647,40.7114, Just posted a photo @ Jersey City, New Jersey https://t.co/vGPfoeEIqM ,,,
ThickBamaBooty, Sun Jan 24 03:49:59 +0000 2021,-84.433106,33.767195, 🤪💦 ,,,,
dlion134, Sun Jan 24 03:49:59 +0000 2021,-73.252297,40.781053, @abike1999 The best ,,,,
HeySPK, Sun Jan 24 03:50:00 +0000 2021,-79.861034,35.170499, @MoMcCormick7 Praying for your brother and his roommate ❤️❤️❤️🙏 ,,,,
jerrychubb, Sun Jan 24 03:50:00 +0000 2021,-111.528078,33.422364, @JennaEllisEsq Right on. Not only not orthodox Catholic doctrine, not truly authentic Christian. Biden is just a li… https://t.co/SV3GqRqH7h ,,,
cubzoja07, Sun Jan 24 03:50:00 +0000 2021,139.617601,35.586851, @akiracub あきらさんおはようございます！緑の多いところをのんびり走れたり、色んなものを発見できるのは楽しいですね！本日も宜しくお願いします！ ,,,,
AustenTrees__, Sun Jan 24 03:50:00 +0000 2021,-95.446486,29.838495, If you miss me just say that bae 🙃 https://t.co/Uako6qMq9Y ,,,,
iamsiahmusic, Sun Jan 24 03:50:00 +0000 2021,-96.761753,32.819858, 🤝 https://t.co/tohVVStpMb ,,,,
SashaEats, Sun Jan 24 03:50:00 +0000 2021,-84.433106,33.767195, @wjwheeler54 🦞🦞🦞🦞 ,,,,
FefferCapital, Sun Jan 24 03:50:00 +0000 2021,-95.446486,29.838495, Is there anything more pathetic than begging twitter to be verified? ,,,,
danicalbarnett, Sun Jan 24 03:50:00 +0000 2021,-98.540651,29.417501, bad kpop puns #TWICE https://t.co/kPFLVhtefo ,,,,
Kirby_MMA, Sun Jan 24 03:50:00 +0000 2021,-82.669467,40.36516, DING DING DING ,,,,
lenifaye, Sun Jan 24 03:50:00 +0000 2021,-86.791549,36.200008, Who needs a bar when you have xmas trees to light? https://t.co/ny8Lwi2V2d ,,,,
Sysivel, Sun Jan 24 03:50:00 +0000 2021,-77.301913,38.852601, Horrorosos. Simplemente horrorosos. 😢 ,,,,
NolaBoyMike, Sun Jan 24 03:50:00 +0000 2021,-90.011008,29.982601, I really miss this mf frfr ,,,,
dpohman, Sun Jan 24 03:50:01 +0000 2021,-94.559281,39.100048, @RadioFreeTom That’s a combined 105 IQ! ,,,,
trevahhhNstuff, Sun Jan 24 03:50:01 +0000 2021,126.966944,37.028537, They really didn’t need Harden at all 😂 ,,,,
aIgxKTJe1Tzi68f, Sun Jan 24 03:50:01 +0000 2021,140.465073,39.478938, @yaf830FQPTGHQgJ 今日はファイナンシャルプランナーの試験で集まってますね。 ,,,,
MatttyIce2, Sun Jan 24 03:50:01 +0000 2021,-87.826741,41.724807, @ChiSoxFanJimmy The Sox made it known ,,,,
NgsCoffee, Sun Jan 24 03:50:01 +0000 2021,129.871238,32.753615, みなさまいかがお過ごしですかテイクアウトドリンク20%割引中スイーツも一部テイクアウトできるよ素敵な日曜日を https://t.co/4u0Vo6f2rQ ,,,,
MersedesNoBenz, Sun Jan 24 03:50:01 +0000 2021,-86.791549,36.200008, No one ever said Obama was innocent during his Presidency. ,,,,
David_judd_5, Sun Jan 24 03:50:01 +0000 2021,-117.850574,33.881923, @danawhite you’re so worried about people illegally streaming yet the ones that payed can’t even watch the fucking fight!? Get it together! ,,,,
livyglizzy, Sun Jan 24 03:50:01 +0000 2021,-79.27257,43.629311, The DHC deep cleansing oil is the truthhhh ,,,,
revilo37, Sun Jan 24 03:50:01 +0000 2021,-92.401932,34.853727, @nytimes Get real!!! ,,,,
IO75zWpPVQ6YSYM, Sun Jan 24 03:50:01 +0000 2021,139.626295,35.698162, @t25_sakura え( ；∀；)東京は雨だよ。 ,,,,
1110tomoya1986, Sun Jan 24 03:50:02 +0000 2021,139.455654,35.36304, @pyonkae33 @YouTube だいたい伝わるやろ🐸 ,,,,
AllsoppPhilip, Sun Jan 24 03:50:02 +0000 2021,-111.858398,33.63934, @cindymccain John was a true Patriot - an inclusive &amp; empathetic leader driven to public service - as you are Ma’am.  Thank you! ,,,,
Jun_Ny89, Sun Jan 24 03:50:02 +0000 2021,139.720958,35.76162, 初インド料理😆 (@ ナマステ・ヒマール in 北区, 東京都) https://t.co/cCf6gSZSVa https://t.co/LoAN4N9dIt ,,,
kakutani_imo, Sun Jan 24 03:50:02 +0000 2021,138.62714,35.29858, @Lily_Lily_30 🍠から🗻に変わりました🤭 ,,,,
RealPhilJones1, Sun Jan 24 03:50:02 +0000 2021,-78.023584,35.296929, A friendly reminder to our new Regime...  If you expect me to surrender my rights and freedoms, you better come p… https://t.co/UUGsFqDUrC ,,,
del_myers, Sun Jan 24 03:50:02 +0000 2021,-80.493321,41.209893, @ufc @wmmarz @VisitAbuDhabi When can we see? ,,,,
Vinyl1966, Sun Jan 24 03:50:02 +0000 2021,139.795827,35.914138, 車検なう🚘😆 ,,,,
SangwooMoon8, Sun Jan 24 03:50:01 +0000 2021,128.626794,35.862991, POSCO Hyundai Group. Korea Zinc. Ls Group. 4 billion investment in facilities as free supply resources Listed com… https://t.co/BXLg6mHsuW ,,,,
InvalidEric, Sun Jan 24 03:50:02 +0000 2021,-84.433106,33.767195, I want two big ass dogs ,,,,
